doc_id,line_id,position,token,lemma,pos,translation,source
tatoeba_to_tatoeba_raw,1,1,taha,taha,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,1,2,ua,ua,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,1,3,tolu,tolu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,1,4,fa,fa,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,1,5,nima,nima,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,1,6,ono,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,1,7,fitu,fitu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,1,8,valu,valu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,1,9,hiva,hiva,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,1,10,taha,taha,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,1,11,noa,noa,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,2,1,mālō,mālō,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,2,2,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,2,3,lelei,lelei,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,3,1,fēfē,fēfē,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,3,2,hake,hake,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,4,1,oku,oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,4,2,ou,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,4,3,kai,kai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,5,1,oku,oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,5,2,ou,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,5,3,alu,alu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,6,1,oku,oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,6,2,ou,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,6,3,ako,ako,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,7,1,'oku,'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,7,2,ou,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,7,3,'ilo'i,'ilo'i,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,8,1,fiefia,fiefia,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,8,2,ke,ke,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,8,3,fetaulaki,fetaulaki,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,8,4,mo,mo,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,8,5,koe,koe,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,9,1,fiefia,fiefia,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,9,2,ke,ke,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,9,3,fetaulaki,fetaulaki,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,9,4,mo,mo,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,9,5,kimoua,kimoua,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,10,1,fiefia,fiefia,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,10,2,ke,ke,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,10,3,fetaulaki,fetaulaki,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,10,4,mo,mo,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,10,5,kimoutolu,kimoutolu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,11,1,'oku,'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,11,2,'ikai,'ikai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,11,3,keu,keu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,11,4,'ilo'i,'ilo'i,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,12,1,'oku,'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,12,2,ou,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,12,3,mahino,mahino,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,13,1,'oku,'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,13,2,'ikai,'ikai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,13,3,keu,keu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,13,4,mahino,mahino,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,14,1,tokanga,tokanga,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,15,1,ko,ko,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,15,2,hai,hai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,15,3,ho,ho,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,15,4,hingoá,hingoá,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,16,1,kātaki,kātaki,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,17,1,mālō,mālō,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,17,2,aupito,aupito,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,18,1,mālō,mālō,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,1,'oku,'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,2,'a,'a,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,3,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,4,ngaahi,ngaahi,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,5,mahina,mahina,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,6,'o,'o,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,7,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,8,ta'u,ta'u,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,9,sanuali,sanuali,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,10,fepueli,fepueli,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,11,ma'asi,ma'asi,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,12,'epeleli,'epeleli,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,13,me,me,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,14,sune,sune,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,15,siulai,siulai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,16,'aokosi,'aokosi,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,17,sepitema,sepitema,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,18,'okatopa,'okatopa,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,19,novema,novema,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,20,mo,mo,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,19,21,tisema,tisema,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,20,1,'oku,'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,20,2,ke,ke,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,20,3,sai'ia,sai'ia,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,20,4,'i,'i,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,20,5,niu,niu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,20,6,vai,vai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,21,1,taha,taha,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,21,2,ua,ua,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,21,3,tolu,tolu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,21,4,fa,fa,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,21,5,nima,nima,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,21,6,ono,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,21,7,fitu,fitu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,21,8,valu,valu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,21,9,hiva,hiva,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,21,10,taha,taha,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
tatoeba_to_tatoeba_raw,21,11,noa,noa,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw
