doc_id,line_id,position,token,lemma,pos,translation,source,raw_token
tatoeba_sm_tatoeba_raw,1,1.0,'o,'o,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,1,2.0,ā,ā,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,1,3.0,ma,mai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,mai
tatoeba_sm_tatoeba_raw,1,3.1,i,mai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,mai
tatoeba_sm_tatoeba_raw,1,4.0,','oe,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,'oe
tatoeba_sm_tatoeba_raw,1,4.1,oe,'oe,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,'oe
tatoeba_sm_tatoeba_raw,2,1.0,faafetai,faafetai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,2,2.0,lava,lava,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,3,1.0,o,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,3,1.1,u,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,3,2.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,3,3.0,lē,lē,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,3,4.0,fia,fia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,3,5.0,a,alu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,alu
tatoeba_sm_tatoeba_raw,3,5.1,lu,alu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,alu
tatoeba_sm_tatoeba_raw,3,6.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,3,7.0,le,le,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,3,8.0,āoga,āoga,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,4,1.0,i,ioe,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ioe
tatoeba_sm_tatoeba_raw,4,1.1,oe,ioe,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ioe
tatoeba_sm_tatoeba_raw,5,1.0,na,na,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,5,2.0,o,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,5,2.1,u,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,5,3.0,fia,fia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,5,4.0,a,alu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,alu
tatoeba_sm_tatoeba_raw,5,4.1,lu,alu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,alu
tatoeba_sm_tatoeba_raw,6,1.0,o,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,6,1.1,u,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,6,2.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,6,3.0,lē,lē,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,6,4.0,fia,fia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,6,5.0,a,alu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,alu
tatoeba_sm_tatoeba_raw,6,5.1,lu,alu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,alu
tatoeba_sm_tatoeba_raw,6,6.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,6,7.0,le,le,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,6,8.0,āoga,āoga,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,7,1.0,na,na,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,7,2.0,o,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,7,2.1,u,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,7,3.0,fia,fia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,7,4.0,a,alu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,alu
tatoeba_sm_tatoeba_raw,7,4.1,lu,alu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,alu
tatoeba_sm_tatoeba_raw,8,1.0,o,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,8,1.1,u,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,8,2.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,8,3.0,fia,fia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,8,4.0,a,ai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ai
tatoeba_sm_tatoeba_raw,8,4.1,i,ai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ai
tatoeba_sm_tatoeba_raw,9,1.0,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,9,2.0,a,au,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,au
tatoeba_sm_tatoeba_raw,9,2.1,u,au,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,au
tatoeba_sm_tatoeba_raw,9,3.0,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,9,4.0,ricardo,ricardo,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,10,1.0,tai,tai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,10,2.0,lava,lava,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,11,1.0,o,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,11,1.1,u,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,11,2.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,11,3.0,a,alofa,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,alofa
tatoeba_sm_tatoeba_raw,11,3.1,lofa,alofa,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,alofa
tatoeba_sm_tatoeba_raw,11,4.0,i,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ia
tatoeba_sm_tatoeba_raw,11,4.1,a,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ia
tatoeba_sm_tatoeba_raw,11,5.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,11,6.0,o,oe,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,oe
tatoeba_sm_tatoeba_raw,11,6.1,e,oe,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,oe
tatoeba_sm_tatoeba_raw,12,1.0,i,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ia
tatoeba_sm_tatoeba_raw,12,1.1,a,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ia
tatoeba_sm_tatoeba_raw,12,2.0,ma,manuia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,manuia
tatoeba_sm_tatoeba_raw,12,2.1,nuia,manuia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,manuia
tatoeba_sm_tatoeba_raw,12,3.0,lau,lau,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,12,4.0,ma,malaga,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,malaga
tatoeba_sm_tatoeba_raw,12,4.1,laga,malaga,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,malaga
tatoeba_sm_tatoeba_raw,13,1.0,sa'o,sa'o,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,14,1.0,sa'o,sa'o,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,15,1.0,sesē,sesē,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,16,1.0,sesē,sesē,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,17,1.0,susu,susu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,17,2.0,a,atu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,atu
tatoeba_sm_tatoeba_raw,17,2.1,tu,atu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,atu
tatoeba_sm_tatoeba_raw,17,3.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,17,4.0,fai,fai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,17,5.0,se,se,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,17,6.0,ma,malologa,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,malologa
tatoeba_sm_tatoeba_raw,17,6.1,lologa,malologa,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,malologa
tatoeba_sm_tatoeba_raw,18,1.0,talofa,talofa,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,18,2.0,lava,lava,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,19,1.0,tofā,tofā,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,19,2.0,soifua,soifua,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,20,1.0,tofā,tofā,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,20,2.0,soifua,soifua,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,21,1.0,i,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ia
tatoeba_sm_tatoeba_raw,21,1.1,a,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ia
tatoeba_sm_tatoeba_raw,21,2.0,ma,manuia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,manuia
tatoeba_sm_tatoeba_raw,21,2.1,nuia,manuia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,manuia
tatoeba_sm_tatoeba_raw,21,3.0,le,le,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,21,4.0,a,aso,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,aso
tatoeba_sm_tatoeba_raw,21,4.1,so,aso,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,aso
tatoeba_sm_tatoeba_raw,22,1.0,i,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ia
tatoeba_sm_tatoeba_raw,22,1.1,a,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ia
tatoeba_sm_tatoeba_raw,22,2.0,ma,manuia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,manuia
tatoeba_sm_tatoeba_raw,22,2.1,nuia,manuia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,manuia
tatoeba_sm_tatoeba_raw,22,3.0,le,le,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,22,4.0,a,aso,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,aso
tatoeba_sm_tatoeba_raw,22,4.1,so,aso,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,aso
tatoeba_sm_tatoeba_raw,23,1.0,fa'amolemole,fa'amolemole,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,24,1.0,fa'afetai,fa'afetai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,24,2.0,tele,tele,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,24,3.0,lava,lava,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,25,1.0,fa'afetai,fa'afetai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,25,2.0,tele,tele,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,25,3.0,lava,lava,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,26,1.0,fa'amalie,fa'amalie,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,26,2.0,a,atu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,atu
tatoeba_sm_tatoeba_raw,26,2.1,tu,atu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,atu
tatoeba_sm_tatoeba_raw,27,1.0,fa'amalie,fa'amalie,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,27,2.0,a,atu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,atu
tatoeba_sm_tatoeba_raw,27,2.1,tu,atu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,atu
tatoeba_sm_tatoeba_raw,28,1.0,fa'amalie,fa'amalie,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,28,2.0,a,atu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,atu
tatoeba_sm_tatoeba_raw,28,2.1,tu,atu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,atu
tatoeba_sm_tatoeba_raw,29,1.0,','ioe,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,'ioe
tatoeba_sm_tatoeba_raw,29,1.1,ioe,'ioe,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,'ioe
tatoeba_sm_tatoeba_raw,30,1.0,le,leai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,leai
tatoeba_sm_tatoeba_raw,30,1.1,ai,leai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,leai
tatoeba_sm_tatoeba_raw,31,1.0,le,leai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,leai
tatoeba_sm_tatoeba_raw,31,1.1,ai,leai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,leai
tatoeba_sm_tatoeba_raw,32,1.0,selo,selo,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,32,2.0,tasi,tasi,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,32,3.0,lua,lua,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,32,4.0,tolu,tolu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,32,5.0,fā,fā,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,32,6.0,lima,lima,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,32,7.0,o,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ono
tatoeba_sm_tatoeba_raw,32,7.1,no,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ono
tatoeba_sm_tatoeba_raw,32,8.0,fitu,fitu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,32,9.0,valu,valu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,32,10.0,i,iva,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,iva
tatoeba_sm_tatoeba_raw,32,10.1,va,iva,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,iva
tatoeba_sm_tatoeba_raw,32,11.0,sefulu,sefulu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,33,1.0,tasi,tasi,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,33,2.0,lua,lua,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,33,3.0,tolu,tolu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,33,4.0,fā,fā,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,33,5.0,lima,lima,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,33,6.0,o,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ono
tatoeba_sm_tatoeba_raw,33,6.1,no,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ono
tatoeba_sm_tatoeba_raw,33,7.0,fitu,fitu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,33,8.0,valu,valu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,33,9.0,i,iva,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,iva
tatoeba_sm_tatoeba_raw,33,9.1,va,iva,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,iva
tatoeba_sm_tatoeba_raw,33,10.0,sefulu,sefulu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,34,1.0,sefulu,sefulu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,34,2.0,sefulutasi,sefulutasi,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,34,3.0,sefululua,sefululua,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,34,4.0,sefulutolu,sefulutolu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,34,5.0,sefulufā,sefulufā,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,34,6.0,sefululima,sefululima,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,34,7.0,sefuluono,sefuluono,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,34,8.0,sefulufitu,sefulufitu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,34,9.0,sefuluvalu,sefuluvalu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,34,10.0,sefuluiva,sefuluiva,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,34,11.0,luasefulu,luasefulu,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,35,1.0,ua,ua,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,35,2.0,fiafia,fiafia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,35,3.0,le,le,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,35,4.0,tama,tama,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,36,1.0,ua,ua,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,36,2.0,fiafia,fiafia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
