doc_id,line_id,position,token,raw_token
tatoeba_por,340324,1,fomos,Fomos
tatoeba_por,340324,2,com,com
tatoeba_por,340324,3,chuva,chuva
tatoeba_por,340324,4,mas,mas
tatoeba_por,340324,5,voltamos,voltamos
tatoeba_por,340324,6,com,com
tatoeba_por,340324,7,sol,sol.
tatoeba_por,340325,1,quando,Quando
tatoeba_por,340325,2,iremos,iremos
tatoeba_por,340325,3,comer,comer?
tatoeba_por,340325,4,eu,Eu
tatoeba_por,340325,5,estou,estou
tatoeba_por,340325,6,com,com
tatoeba_por,340325,7,fome,fome!
tatoeba_por,340347,1,volte,Volte
tatoeba_por,340347,2,logo,logo.
tatoeba_por,340376,1,feliz,Feliz
tatoeba_por,340376,2,natal,Natal!
tatoeba_por,340380,1,queres,Queres
tatoeba_por,340380,2,uma,uma
tatoeba_por,340380,3,xícara,xícara
tatoeba_por,340380,4,de,de
tatoeba_por,340380,5,café,café?
tatoeba_por,340383,1,as,As
tatoeba_por,340383,2,sete,sete
tatoeba_por,340383,3,questões,questões
tatoeba_por,340383,4,que,que
tatoeba_por,340383,5,um,um
tatoeba_por,340383,6,engenheiro,engenheiro
tatoeba_por,340383,7,deve,deve
tatoeba_por,340383,8,se,se
tatoeba_por,340383,9,perguntar,perguntar:
tatoeba_por,340383,10,quem,"quem,"
tatoeba_por,340383,11,o,o
tatoeba_por,340383,12,quê,"quê,"
tatoeba_por,340383,13,quando,"quando,"
tatoeba_por,340383,14,onde,"onde,"
tatoeba_por,340383,15,por,por
tatoeba_por,340383,16,quê,"quê,"
tatoeba_por,340383,17,como,como
tatoeba_por,340383,18,e,e
tatoeba_por,340383,19,quantos,quantos.
tatoeba_por,340412,1,o,"""O"
tatoeba_por,340412,2,que,que
tatoeba_por,340412,3,você,você
tatoeba_por,340412,4,quer,"quer?"""
tatoeba_por,340412,5,eu,"""Eu"
tatoeba_por,340412,6,quero,quero
tatoeba_por,340412,7,um,um
tatoeba_por,340412,8,cão,"cão."""
tatoeba_por,340424,1,oh,"Oh,"
tatoeba_por,340424,2,ali,ali
tatoeba_por,340424,3,está,está
tatoeba_por,340424,4,uma,uma
tatoeba_por,340424,5,borboleta,borboleta!
